pkey,pkey_cat,icd9_code,icd10_code,flags
79571-R75,icd9-icd10,79571,R75,10000
79579-R760,icd9-icd10,79579,R760,10000
79579-R768,icd9-icd10,79579,R768,10000
79579-R769,icd9-icd10,79579,R769,10000
79581-R970,icd9-icd10,79581,R970,00000
79582-R971,icd9-icd10,79582,R971,00000
79589-R978,icd9-icd10,79589,R978,00000
7960-R825,icd9-icd10,7960,R825,10000
7960-R826,icd9-icd10,7960,R826,10000
7960-R892,icd9-icd10,7960,R892,10000
7960-R893,icd9-icd10,7960,R893,10000
7961-R292,icd9-icd10,7961,R292,00000
7962-R030,icd9-icd10,7962,R030,00000
7963-R031,icd9-icd10,7963,R031,00000
7964-R6889,icd9-icd10,7964,R6889,10000
7965-O289,icd9-icd10,7965,O289,10000
7966-P09,icd9-icd10,7966,P09,00000
79670-R85619,icd9-icd10,79670,R85619,00000
79671-R85610,icd9-icd10,79671,R85610,00000
79672-R85611,icd9-icd10,79672,R85611,00000
79673-R85612,icd9-icd10,79673,R85612,00000
79674-R85613,icd9-icd10,79674,R85613,00000
79675-R8581,icd9-icd10,79675,R8581,00000
79676-R85614,icd9-icd10,79676,R85614,00000
79677-R85616,icd9-icd10,79677,R85616,00000
79678-R85615,icd9-icd10,79678,R85615,00000
79679-R85618,icd9-icd10,79679,R85618,10000
79679-R8582,icd9-icd10,79679,R8582,10000
7969-R6889,icd9-icd10,7969,R6889,10000
797-R4181,icd9-icd10,797,R4181,10000
7980-R99,icd9-icd10,7980,R99,10000
7981-R99,icd9-icd10,7981,R99,10000
7982-R99,icd9-icd10,7982,R99,10000
7989-R99,icd9-icd10,7989,R99,10000
79901-R0901,icd9-icd10,79901,R0901,00000
79902-R0902,icd9-icd10,79902,R0902,00000
7991-R092,icd9-icd10,7991,R092,00000
79921-R450,icd9-icd10,79921,R450,00000
79922-R454,icd9-icd10,79922,R454,10000
79923-R4587,icd9-icd10,79923,R4587,00000
79924-R4586,icd9-icd10,79924,R4586,00000
79925-R453,icd9-icd10,79925,R453,00000
79929-R4589,icd9-icd10,79929,R4589,10000
7993-R5381,icd9-icd10,7993,R5381,10000
7994-R64,icd9-icd10,7994,R64,00000
79951-R41840,icd9-icd10,79951,R41840,00000
79952-R41841,icd9-icd10,79952,R41841,00000
79953-R41842,icd9-icd10,79953,R41842,00000
79954-R41843,icd9-icd10,79954,R41843,00000
79955-R41844,icd9-icd10,79955,R41844,00000
79959-R4189,icd9-icd10,79959,R4189,00000
79981-R6882,icd9-icd10,79981,R6882,00000
79982-R6813,icd9-icd10,79982,R6813,00000
79989-R69,icd9-icd10,79989,R69,10000
7999-R69,icd9-icd10,7999,R69,10000
7999-R99,icd9-icd10,7999,R99,10000
80000-S020XXA,icd9-icd10,80000,S020XXA,10000
80001-S020XXA,icd9-icd10,80001,S020XXA,10000
80002-S020XXA,icd9-icd10,80002,S020XXA,10000
80003-S020XXA,icd9-icd10,80003,S020XXA,10000
80004-S020XXA,icd9-icd10,80004,S020XXA,10000
80005-S020XXA,icd9-icd10,80005,S020XXA,10000
80006-S020XXA,icd9-icd10,80006,S020XXA,10000
80009-S020XXA,icd9-icd10,80009,S020XXA,10000
80010-S020XXA,icd9-icd10,80010,S020XXA,10111
80010-S06330A,icd9-icd10,80010,S06330A,10112
80011-S020XXA,icd9-icd10,80011,S020XXA,10111
80011-S06330A,icd9-icd10,80011,S06330A,10112
80012-S020XXA,icd9-icd10,80012,S020XXA,10111
80012-S06331A,icd9-icd10,80012,S06331A,10112
80012-S06332A,icd9-icd10,80012,S06332A,10112
80013-S020XXA,icd9-icd10,80013,S020XXA,10111
80013-S06333A,icd9-icd10,80013,S06333A,10112
80013-S06334A,icd9-icd10,80013,S06334A,10112
80014-S020XXA,icd9-icd10,80014,S020XXA,10111
80014-S06335A,icd9-icd10,80014,S06335A,10112
80015-S020XXA,icd9-icd10,80015,S020XXA,10111
80015-S06336A,icd9-icd10,80015,S06336A,10112
80015-S06337A,icd9-icd10,80015,S06337A,10112
80015-S06338A,icd9-icd10,80015,S06338A,10112
80016-S020XXA,icd9-icd10,80016,S020XXA,10111
80016-S06339A,icd9-icd10,80016,S06339A,10112
80019-S020XXA,icd9-icd10,80019,S020XXA,10111
80019-S06330A,icd9-icd10,80019,S06330A,10112
80020-S020XXA,icd9-icd10,80020,S020XXA,10111
80020-S064X0A,icd9-icd10,80020,S064X0A,10112
80020-S065X0A,icd9-icd10,80020,S065X0A,10112
80020-S066X0A,icd9-icd10,80020,S066X0A,10112
80021-S020XXA,icd9-icd10,80021,S020XXA,10111
80021-S064X0A,icd9-icd10,80021,S064X0A,10112
80021-S065X0A,icd9-icd10,80021,S065X0A,10112
80021-S066X0A,icd9-icd10,80021,S066X0A,10112
80022-S020XXA,icd9-icd10,80022,S020XXA,10111
80022-S064X1A,icd9-icd10,80022,S064X1A,10112
80022-S064X2A,icd9-icd10,80022,S064X2A,10112
80022-S065X1A,icd9-icd10,80022,S065X1A,10112
80022-S065X2A,icd9-icd10,80022,S065X2A,10112
80022-S066X1A,icd9-icd10,80022,S066X1A,10112
80022-S066X2A,icd9-icd10,80022,S066X2A,10112
80023-S020XXA,icd9-icd10,80023,S020XXA,10111
80023-S064X3A,icd9-icd10,80023,S064X3A,10112
80023-S064X4A,icd9-icd10,80023,S064X4A,10112
80023-S065X3A,icd9-icd10,80023,S065X3A,10112
80023-S065X4A,icd9-icd10,80023,S065X4A,10112
80023-S066X3A,icd9-icd10,80023,S066X3A,10112
80023-S066X4A,icd9-icd10,80023,S066X4A,10112
80024-S020XXA,icd9-icd10,80024,S020XXA,10111
80024-S064X5A,icd9-icd10,80024,S064X5A,10112
80024-S065X5A,icd9-icd10,80024,S065X5A,10112
80024-S066X5A,icd9-icd10,80024,S066X5A,10112
80025-S020XXA,icd9-icd10,80025,S020XXA,10111
80025-S064X6A,icd9-icd10,80025,S064X6A,10112
80025-S064X7A,icd9-icd10,80025,S064X7A,10112
80025-S064X8A,icd9-icd10,80025,S064X8A,10112
80025-S065X6A,icd9-icd10,80025,S065X6A,10112
80025-S065X7A,icd9-icd10,80025,S065X7A,10112
80025-S065X8A,icd9-icd10,80025,S065X8A,10112
80025-S066X6A,icd9-icd10,80025,S066X6A,10112
80025-S066X7A,icd9-icd10,80025,S066X7A,10112
80025-S066X8A,icd9-icd10,80025,S066X8A,10112
80026-S020XXA,icd9-icd10,80026,S020XXA,10111
80026-S064X9A,icd9-icd10,80026,S064X9A,10112
80026-S065X9A,icd9-icd10,80026,S065X9A,10112
80026-S066X9A,icd9-icd10,80026,S066X9A,10112
80029-S020XXA,icd9-icd10,80029,S020XXA,10111
80029-S064X0A,icd9-icd10,80029,S064X0A,10112
80029-S065X0A,icd9-icd10,80029,S065X0A,10112
80029-S066X0A,icd9-icd10,80029,S066X0A,10112
80030-S020XXA,icd9-icd10,80030,S020XXA,10111
80030-S06360A,icd9-icd10,80030,S06360A,10112
80031-S020XXA,icd9-icd10,80031,S020XXA,10111
80031-S06360A,icd9-icd10,80031,S06360A,10112
80032-S020XXA,icd9-icd10,80032,S020XXA,10111
80032-S06361A,icd9-icd10,80032,S06361A,10112
80032-S06362A,icd9-icd10,80032,S06362A,10112
80033-S020XXA,icd9-icd10,80033,S020XXA,10111
80033-S06363A,icd9-icd10,80033,S06363A,10112
80033-S06364A,icd9-icd10,80033,S06364A,10112
80034-S020XXA,icd9-icd10,80034,S020XXA,10111
80034-S06365A,icd9-icd10,80034,S06365A,10112
80035-S020XXA,icd9-icd10,80035,S020XXA,10111
80035-S06366A,icd9-icd10,80035,S06366A,10112
80035-S06367A,icd9-icd10,80035,S06367A,10112
80035-S06368A,icd9-icd10,80035,S06368A,10112
80036-S020XXA,icd9-icd10,80036,S020XXA,10111
80036-S06369A,icd9-icd10,80036,S06369A,10112
80039-S020XXA,icd9-icd10,80039,S020XXA,10111
80039-S06360A,icd9-icd10,80039,S06360A,10112
80040-S020XXA,icd9-icd10,80040,S020XXA,10111
80040-S06890A,icd9-icd10,80040,S06890A,10112
80040-S069X0A,icd9-icd10,80040,S069X0A,10112
80041-S020XXA,icd9-icd10,80041,S020XXA,10111
80041-S06890A,icd9-icd10,80041,S06890A,10112
80041-S069X0A,icd9-icd10,80041,S069X0A,10112
80042-S020XXA,icd9-icd10,80042,S020XXA,10111
80042-S06891A,icd9-icd10,80042,S06891A,10112
80042-S06892A,icd9-icd10,80042,S06892A,10112
80042-S069X1A,icd9-icd10,80042,S069X1A,10112
80042-S069X2A,icd9-icd10,80042,S069X2A,10112
80043-S020XXA,icd9-icd10,80043,S020XXA,10111
80043-S06893A,icd9-icd10,80043,S06893A,10112
80043-S06894A,icd9-icd10,80043,S06894A,10112
80043-S069X4A,icd9-icd10,80043,S069X4A,10112
80044-S020XXA,icd9-icd10,80044,S020XXA,10111
80044-S06895A,icd9-icd10,80044,S06895A,10112
80044-S069X5A,icd9-icd10,80044,S069X5A,10112
80045-S020XXA,icd9-icd10,80045,S020XXA,10111
80045-S06896A,icd9-icd10,80045,S06896A,10112
80045-S06897A,icd9-icd10,80045,S06897A,10112
80045-S06898A,icd9-icd10,80045,S06898A,10112
80045-S069X6A,icd9-icd10,80045,S069X6A,10112
80045-S069X7A,icd9-icd10,80045,S069X7A,10112
80045-S069X8A,icd9-icd10,80045,S069X8A,10112
80046-S020XXA,icd9-icd10,80046,S020XXA,10111
80046-S06899A,icd9-icd10,80046,S06899A,10112
80046-S069X9A,icd9-icd10,80046,S069X9A,10112
80049-S020XXA,icd9-icd10,80049,S020XXA,10111
80049-S06890A,icd9-icd10,80049,S06890A,10112
80049-S069X9A,icd9-icd10,80049,S069X9A,10112
80050-S020XXB,icd9-icd10,80050,S020XXB,10000
80051-S020XXB,icd9-icd10,80051,S020XXB,10000
80052-S020XXB,icd9-icd10,80052,S020XXB,10000
80053-S020XXB,icd9-icd10,80053,S020XXB,10000
80054-S020XXB,icd9-icd10,80054,S020XXB,10000
80055-S020XXB,icd9-icd10,80055,S020XXB,10000
80056-S020XXB,icd9-icd10,80056,S020XXB,10000
80059-S020XXB,icd9-icd10,80059,S020XXB,10000
80060-S020XXB,icd9-icd10,80060,S020XXB,10111
80060-S06330A,icd9-icd10,80060,S06330A,10112
80061-S020XXB,icd9-icd10,80061,S020XXB,10111
80061-S06330A,icd9-icd10,80061,S06330A,10112
80062-S020XXB,icd9-icd10,80062,S020XXB,10111
80062-S06331A,icd9-icd10,80062,S06331A,10112
80062-S06332A,icd9-icd10,80062,S06332A,10112
80063-S020XXB,icd9-icd10,80063,S020XXB,10111
80063-S06333A,icd9-icd10,80063,S06333A,10112
80063-S06334A,icd9-icd10,80063,S06334A,10112
80064-S020XXB,icd9-icd10,80064,S020XXB,10111
80064-S06335A,icd9-icd10,80064,S06335A,10112
80065-S020XXB,icd9-icd10,80065,S020XXB,10111
80065-S06336A,icd9-icd10,80065,S06336A,10112
80065-S06337A,icd9-icd10,80065,S06337A,10112
80065-S06338A,icd9-icd10,80065,S06338A,10112
80066-S020XXB,icd9-icd10,80066,S020XXB,10111
80066-S06339A,icd9-icd10,80066,S06339A,10112
80069-S020XXB,icd9-icd10,80069,S020XXB,10111
80069-S06330A,icd9-icd10,80069,S06330A,10112
80070-S020XXB,icd9-icd10,80070,S020XXB,10111
80070-S064X0A,icd9-icd10,80070,S064X0A,10112
80070-S065X0A,icd9-icd10,80070,S065X0A,10112
80070-S066X0A,icd9-icd10,80070,S066X0A,10112
80071-S020XXB,icd9-icd10,80071,S020XXB,10111
80071-S064X0A,icd9-icd10,80071,S064X0A,10112
80071-S065X0A,icd9-icd10,80071,S065X0A,10112
80071-S066X0A,icd9-icd10,80071,S066X0A,10112
80072-S020XXB,icd9-icd10,80072,S020XXB,10111
80072-S064X1A,icd9-icd10,80072,S064X1A,10112
80072-S064X2A,icd9-icd10,80072,S064X2A,10112
80072-S065X1A,icd9-icd10,80072,S065X1A,10112
80072-S065X2A,icd9-icd10,80072,S065X2A,10112
80072-S066X1A,icd9-icd10,80072,S066X1A,10112
80072-S066X2A,icd9-icd10,80072,S066X2A,10112
80073-S020XXB,icd9-icd10,80073,S020XXB,10111
80073-S064X3A,icd9-icd10,80073,S064X3A,10112
80073-S064X4A,icd9-icd10,80073,S064X4A,10112
80073-S065X3A,icd9-icd10,80073,S065X3A,10112
80073-S065X4A,icd9-icd10,80073,S065X4A,10112
80073-S066X3A,icd9-icd10,80073,S066X3A,10112
80073-S066X4A,icd9-icd10,80073,S066X4A,10112
80074-S020XXB,icd9-icd10,80074,S020XXB,10111
80074-S064X5A,icd9-icd10,80074,S064X5A,10112
80074-S065X5A,icd9-icd10,80074,S065X5A,10112
80074-S066X5A,icd9-icd10,80074,S066X5A,10112
80075-S020XXB,icd9-icd10,80075,S020XXB,10111
80075-S064X6A,icd9-icd10,80075,S064X6A,10112
80075-S064X7A,icd9-icd10,80075,S064X7A,10112
80075-S064X8A,icd9-icd10,80075,S064X8A,10112
80075-S065X6A,icd9-icd10,80075,S065X6A,10112
80075-S065X7A,icd9-icd10,80075,S065X7A,10112
80075-S065X8A,icd9-icd10,80075,S065X8A,10112
80075-S066X6A,icd9-icd10,80075,S066X6A,10112
80075-S066X7A,icd9-icd10,80075,S066X7A,10112
80075-S066X8A,icd9-icd10,80075,S066X8A,10112
80076-S020XXB,icd9-icd10,80076,S020XXB,10111
80076-S064X9A,icd9-icd10,80076,S064X9A,10112
80076-S065X9A,icd9-icd10,80076,S065X9A,10112
80076-S066X9A,icd9-icd10,80076,S066X9A,10112
80079-S020XXB,icd9-icd10,80079,S020XXB,10111
80079-S064X0A,icd9-icd10,80079,S064X0A,10112
80079-S065X0A,icd9-icd10,80079,S065X0A,10112
80079-S066X0A,icd9-icd10,80079,S066X0A,10112
80080-S020XXB,icd9-icd10,80080,S020XXB,10111
80080-S06360A,icd9-icd10,80080,S06360A,10112
80081-S020XXB,icd9-icd10,80081,S020XXB,10111
80081-S06360A,icd9-icd10,80081,S06360A,10112
80082-S020XXB,icd9-icd10,80082,S020XXB,10111
80082-S06361A,icd9-icd10,80082,S06361A,10112
80082-S06362A,icd9-icd10,80082,S06362A,10112
80083-S020XXB,icd9-icd10,80083,S020XXB,10111
80083-S06363A,icd9-icd10,80083,S06363A,10112
80083-S06364A,icd9-icd10,80083,S06364A,10112
80084-S020XXB,icd9-icd10,80084,S020XXB,10111
80084-S06365A,icd9-icd10,80084,S06365A,10112
80085-S020XXB,icd9-icd10,80085,S020XXB,10111
80085-S06366A,icd9-icd10,80085,S06366A,10112
80085-S06367A,icd9-icd10,80085,S06367A,10112
80085-S06368A,icd9-icd10,80085,S06368A,10112
80086-S020XXB,icd9-icd10,80086,S020XXB,10111
80086-S06369A,icd9-icd10,80086,S06369A,10112
80089-S020XXB,icd9-icd10,80089,S020XXB,10111
80089-S06360A,icd9-icd10,80089,S06360A,10112
80090-S020XXB,icd9-icd10,80090,S020XXB,10111
80090-S06890A,icd9-icd10,80090,S06890A,10112
80090-S069X0A,icd9-icd10,80090,S069X0A,10112
80091-S020XXB,icd9-icd10,80091,S020XXB,10111
80091-S06890A,icd9-icd10,80091,S06890A,10112
80091-S069X0A,icd9-icd10,80091,S069X0A,10112
80092-S020XXB,icd9-icd10,80092,S020XXB,10111
80092-S06891A,icd9-icd10,80092,S06891A,10112
80092-S06892A,icd9-icd10,80092,S06892A,10112
80092-S069X1A,icd9-icd10,80092,S069X1A,10112
80092-S069X2A,icd9-icd10,80092,S069X2A,10112
80093-S020XXB,icd9-icd10,80093,S020XXB,10111
80093-S06893A,icd9-icd10,80093,S06893A,10112
80093-S06894A,icd9-icd10,80093,S06894A,10112
80093-S069X4A,icd9-icd10,80093,S069X4A,10112
80094-S020XXB,icd9-icd10,80094,S020XXB,10111
80094-S06895A,icd9-icd10,80094,S06895A,10112
80094-S069X5A,icd9-icd10,80094,S069X5A,10112
80095-S020XXB,icd9-icd10,80095,S020XXB,10111
80095-S06896A,icd9-icd10,80095,S06896A,10112
80095-S06897A,icd9-icd10,80095,S06897A,10112
80095-S06898A,icd9-icd10,80095,S06898A,10112
80095-S069X6A,icd9-icd10,80095,S069X6A,10112
80095-S069X7A,icd9-icd10,80095,S069X7A,10112
80095-S069X8A,icd9-icd10,80095,S069X8A,10112
80096-S020XXB,icd9-icd10,80096,S020XXB,10111
80096-S06899A,icd9-icd10,80096,S06899A,10112
80096-S069X9A,icd9-icd10,80096,S069X9A,10112
80099-S020XXB,icd9-icd10,80099,S020XXB,10111
80099-S06890A,icd9-icd10,80099,S06890A,10112
80099-S069X0A,icd9-icd10,80099,S069X0A,10112
80100-S0210XA,icd9-icd10,80100,S0210XA,10000
80101-S0210XA,icd9-icd10,80101,S0210XA,10000
80102-S0210XA,icd9-icd10,80102,S0210XA,10000
80103-S0210XA,icd9-icd10,80103,S0210XA,10000
80104-S0210XA,icd9-icd10,80104,S0210XA,10000
80105-S0210XA,icd9-icd10,80105,S0210XA,10000
80106-S0210XA,icd9-icd10,80106,S0210XA,10000
80109-S0210XA,icd9-icd10,80109,S0210XA,10000
80110-S0210XA,icd9-icd10,80110,S0210XA,10111
80110-S06330A,icd9-icd10,80110,S06330A,10112
80111-S0210XA,icd9-icd10,80111,S0210XA,10111
80111-S06330A,icd9-icd10,80111,S06330A,10112
80112-S0210XA,icd9-icd10,80112,S0210XA,10111
80112-S06331A,icd9-icd10,80112,S06331A,10112
80112-S06332A,icd9-icd10,80112,S06332A,10112
80113-S0210XA,icd9-icd10,80113,S0210XA,10111
80113-S06333A,icd9-icd10,80113,S06333A,10112
80113-S06334A,icd9-icd10,80113,S06334A,10112
80114-S0210XA,icd9-icd10,80114,S0210XA,10111
80114-S06335A,icd9-icd10,80114,S06335A,10112
80115-S0210XA,icd9-icd10,80115,S0210XA,10111
80115-S06336A,icd9-icd10,80115,S06336A,10112
80115-S06337A,icd9-icd10,80115,S06337A,10112
80115-S06338A,icd9-icd10,80115,S06338A,10112
80116-S0210XA,icd9-icd10,80116,S0210XA,10111
80116-S06339A,icd9-icd10,80116,S06339A,10112
80119-S0210XA,icd9-icd10,80119,S0210XA,10111
80119-S06330A,icd9-icd10,80119,S06330A,10112
80120-S0210XA,icd9-icd10,80120,S0210XA,10111
80120-S064X0A,icd9-icd10,80120,S064X0A,10112
80120-S065X0A,icd9-icd10,80120,S065X0A,10112
80120-S066X0A,icd9-icd10,80120,S066X0A,10112
80121-S0210XA,icd9-icd10,80121,S0210XA,10111
80121-S064X0A,icd9-icd10,80121,S064X0A,10112
80121-S065X0A,icd9-icd10,80121,S065X0A,10112
80121-S066X0A,icd9-icd10,80121,S066X0A,10112
80122-S0210XA,icd9-icd10,80122,S0210XA,10111
80122-S064X1A,icd9-icd10,80122,S064X1A,10112
80122-S064X2A,icd9-icd10,80122,S064X2A,10112
80122-S065X1A,icd9-icd10,80122,S065X1A,10112
80122-S065X2A,icd9-icd10,80122,S065X2A,10112
80122-S066X1A,icd9-icd10,80122,S066X1A,10112
80122-S066X2A,icd9-icd10,80122,S066X2A,10112
80123-S0210XA,icd9-icd10,80123,S0210XA,10111
80123-S064X3A,icd9-icd10,80123,S064X3A,10112
80123-S064X4A,icd9-icd10,80123,S064X4A,10112
80123-S065X3A,icd9-icd10,80123,S065X3A,10112
80123-S065X4A,icd9-icd10,80123,S065X4A,10112
80123-S066X3A,icd9-icd10,80123,S066X3A,10112
80123-S066X4A,icd9-icd10,80123,S066X4A,10112
80124-S0210XA,icd9-icd10,80124,S0210XA,10111
80124-S064X5A,icd9-icd10,80124,S064X5A,10112
80124-S065X5A,icd9-icd10,80124,S065X5A,10112
80124-S066X5A,icd9-icd10,80124,S066X5A,10112
80125-S0210XA,icd9-icd10,80125,S0210XA,10111
80125-S064X6A,icd9-icd10,80125,S064X6A,10112
80125-S064X7A,icd9-icd10,80125,S064X7A,10112
80125-S064X8A,icd9-icd10,80125,S064X8A,10112
80125-S065X6A,icd9-icd10,80125,S065X6A,10112
80125-S065X7A,icd9-icd10,80125,S065X7A,10112
80125-S065X8A,icd9-icd10,80125,S065X8A,10112
80125-S066X6A,icd9-icd10,80125,S066X6A,10112
80125-S066X7A,icd9-icd10,80125,S066X7A,10112
80125-S066X8A,icd9-icd10,80125,S066X8A,10112
80126-S0210XA,icd9-icd10,80126,S0210XA,10111
80126-S064X9A,icd9-icd10,80126,S064X9A,10112
80126-S065X9A,icd9-icd10,80126,S065X9A,10112
80126-S066X9A,icd9-icd10,80126,S066X9A,10112
80129-S0210XA,icd9-icd10,80129,S0210XA,10111
80129-S064X0A,icd9-icd10,80129,S064X0A,10112
80129-S065X0A,icd9-icd10,80129,S065X0A,10112
80129-S066X0A,icd9-icd10,80129,S066X0A,10112
80130-S0210XA,icd9-icd10,80130,S0210XA,10111
80130-S06360A,icd9-icd10,80130,S06360A,10112
80131-S0210XA,icd9-icd10,80131,S0210XA,10111
80131-S06360A,icd9-icd10,80131,S06360A,10112
80132-S0210XA,icd9-icd10,80132,S0210XA,10111
80132-S06361A,icd9-icd10,80132,S06361A,10112
80132-S06362A,icd9-icd10,80132,S06362A,10112
80133-S0210XA,icd9-icd10,80133,S0210XA,10111
80133-S06363A,icd9-icd10,80133,S06363A,10112
80133-S06364A,icd9-icd10,80133,S06364A,10112
80134-S0210XA,icd9-icd10,80134,S0210XA,10111
80134-S06365A,icd9-icd10,80134,S06365A,10112
80135-S0210XA,icd9-icd10,80135,S0210XA,10111
80135-S06366A,icd9-icd10,80135,S06366A,10112
80135-S06367A,icd9-icd10,80135,S06367A,10112
80135-S06368A,icd9-icd10,80135,S06368A,10112
80136-S0210XA,icd9-icd10,80136,S0210XA,10111
80136-S06369A,icd9-icd10,80136,S06369A,10112
80139-S0210XA,icd9-icd10,80139,S0210XA,10111
80139-S06360A,icd9-icd10,80139,S06360A,10112
80140-S0210XA,icd9-icd10,80140,S0210XA,10111
80140-S06890A,icd9-icd10,80140,S06890A,10112
80140-S069X0A,icd9-icd10,80140,S069X0A,10112
80141-S0210XA,icd9-icd10,80141,S0210XA,10111
80141-S06890A,icd9-icd10,80141,S06890A,10112
80141-S069X0A,icd9-icd10,80141,S069X0A,10112
80142-S0210XA,icd9-icd10,80142,S0210XA,10111
80142-S06891A,icd9-icd10,80142,S06891A,10112
80142-S06892A,icd9-icd10,80142,S06892A,10112
80142-S069X1A,icd9-icd10,80142,S069X1A,10112
80142-S069X2A,icd9-icd10,80142,S069X2A,10112
80143-S0210XA,icd9-icd10,80143,S0210XA,10111
80143-S06893A,icd9-icd10,80143,S06893A,10112
80143-S06894A,icd9-icd10,80143,S06894A,10112
80143-S069X4A,icd9-icd10,80143,S069X4A,10112
80144-S0210XA,icd9-icd10,80144,S0210XA,10111
80144-S06895A,icd9-icd10,80144,S06895A,10112
80144-S069X5A,icd9-icd10,80144,S069X5A,10112
80145-S0210XA,icd9-icd10,80145,S0210XA,10111
80145-S06896A,icd9-icd10,80145,S06896A,10112
80145-S06897A,icd9-icd10,80145,S06897A,10112
80145-S06898A,icd9-icd10,80145,S06898A,10112
80145-S069X6A,icd9-icd10,80145,S069X6A,10112
80145-S069X7A,icd9-icd10,80145,S069X7A,10112
80145-S069X8A,icd9-icd10,80145,S069X8A,10112
80146-S0210XA,icd9-icd10,80146,S0210XA,10111
80146-S06899A,icd9-icd10,80146,S06899A,10112
80146-S069X9A,icd9-icd10,80146,S069X9A,10112
80149-S0210XA,icd9-icd10,80149,S0210XA,10111
80149-S06890A,icd9-icd10,80149,S06890A,10112
80149-S069X9A,icd9-icd10,80149,S069X9A,10112
80150-S0210XB,icd9-icd10,80150,S0210XB,10000
80151-S0210XB,icd9-icd10,80151,S0210XB,10000
80152-S0210XB,icd9-icd10,80152,S0210XB,10000
80153-S0210XB,icd9-icd10,80153,S0210XB,10000
80154-S0210XB,icd9-icd10,80154,S0210XB,10000
80155-S0210XB,icd9-icd10,80155,S0210XB,10000
80156-S0210XB,icd9-icd10,80156,S0210XB,10000
80159-S0210XB,icd9-icd10,80159,S0210XB,10000
80160-S0210XB,icd9-icd10,80160,S0210XB,10111
80160-S06330A,icd9-icd10,80160,S06330A,10112
80161-S0210XB,icd9-icd10,80161,S0210XB,10111
80161-S06330A,icd9-icd10,80161,S06330A,10112
80162-S0210XB,icd9-icd10,80162,S0210XB,10111
80162-S06331A,icd9-icd10,80162,S06331A,10112
80162-S06332A,icd9-icd10,80162,S06332A,10112
80163-S0210XB,icd9-icd10,80163,S0210XB,10111
80163-S06333A,icd9-icd10,80163,S06333A,10112
80163-S06334A,icd9-icd10,80163,S06334A,10112
80164-S0210XB,icd9-icd10,80164,S0210XB,10111
80164-S06335A,icd9-icd10,80164,S06335A,10112
80165-S0210XB,icd9-icd10,80165,S0210XB,10111
80165-S06336A,icd9-icd10,80165,S06336A,10112
80165-S06337A,icd9-icd10,80165,S06337A,10112
80165-S06338A,icd9-icd10,80165,S06338A,10112
80166-S0210XB,icd9-icd10,80166,S0210XB,10111
80166-S06339A,icd9-icd10,80166,S06339A,10112
80169-S0210XB,icd9-icd10,80169,S0210XB,10111
80169-S06330A,icd9-icd10,80169,S06330A,10112
80170-S0210XB,icd9-icd10,80170,S0210XB,10111
80170-S064X0A,icd9-icd10,80170,S064X0A,10112
80170-S065X0A,icd9-icd10,80170,S065X0A,10112
80170-S066X0A,icd9-icd10,80170,S066X0A,10112
80171-S0210XB,icd9-icd10,80171,S0210XB,10111
80171-S064X0A,icd9-icd10,80171,S064X0A,10112
80171-S065X0A,icd9-icd10,80171,S065X0A,10112
80171-S066X0A,icd9-icd10,80171,S066X0A,10112
80172-S0210XB,icd9-icd10,80172,S0210XB,10111
80172-S064X1A,icd9-icd10,80172,S064X1A,10112
80172-S064X2A,icd9-icd10,80172,S064X2A,10112
80172-S065X1A,icd9-icd10,80172,S065X1A,10112
80172-S065X2A,icd9-icd10,80172,S065X2A,10112
80172-S066X1A,icd9-icd10,80172,S066X1A,10112
80172-S066X2A,icd9-icd10,80172,S066X2A,10112
80173-S0210XB,icd9-icd10,80173,S0210XB,10111
80173-S064X3A,icd9-icd10,80173,S064X3A,10112
80173-S064X4A,icd9-icd10,80173,S064X4A,10112
80173-S065X3A,icd9-icd10,80173,S065X3A,10112
80173-S065X4A,icd9-icd10,80173,S065X4A,10112
80173-S066X3A,icd9-icd10,80173,S066X3A,10112
80173-S066X4A,icd9-icd10,80173,S066X4A,10112
